inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",0.516114375,2.740731081,4.361004353,3.166442416,2.6790978,3.081568467,1.894296825,3.809642358,3.216326088,3.338715362,2.870380662,3.638985242,3.660461974,3.448553573,3.064299425,3.170485572,3.210517754,2.896546217,3.151470873,2.991170533,2.997052061,2.946292945,3.612848171,2.722313985,2.734781048,3.604982249,3.251916648,3.366897461,2.925205025,3.387170132,3.095344594,3.542005072,3.052152307,2.917201121,2.70642676,3.417423691,2.970481829,3.130345122,2.779342301,3.10362036,3.316800573,2.761403277,3.314317345,3.219641996,3.346104492,2.88743356,3.137660492,3.360422004,3.069521519,3.262395899
"InChI=1S/C7H6O3/c8-4-5-1-2-6(9)7(10)3-5/h1-4,9-10H",0.228139586,2.400922311,3.386908918,3.093752791,3.000554655,2.554221992,3.148913138,2.978607645,3.014857893,2.61995176,3.34520392,2.891499863,3.483397901,3.320019595,3.113078834,3.12484439,3.050225039,3.111429259,3.080329506,3.304677288,3.470465858,3.119790222,3.272106872,3.237453649,2.958009767,3.324776311,3.111529164,3.153607435,2.847708342,3.106607916,2.947212886,3.032281507,3.106506165,3.141923795,3.044925859,3.148662606,3.071665312,3.269614386,3.11250751,3.212393097,3.021138937,3.26623879,3.236008368,3.116382044,3.132172477,3.078555142,3.139919151,3.166102149,3.189284682,3.050223147
"InChI=1S/C12H16O6/c13-6-8-9(14)10(15)11(16)12(18-8)17-7-4-2-1-3-5-7/h1-5,8-16H,6H2",0.368416731,3.516487295,2.945673883,3.086355421,3.021595877,2.799149079,2.899792384,3.262182687,2.722696246,2.874961446,3.13986765,2.827801836,3.666021384,2.779869501,3.255684329,2.743607315,3.377511443,3.128708159,3.208764092,3.14498397,2.673965086,3.083417852,2.635079524,3.18219377,3.341305812,3.104138296,2.904776051,3.021350348,3.191339584,3.095407824,3.357164459,3.375618547,3.159824039,3.312342166,3.07426829,2.966446094,3.073607116,3.265271365,3.084824421,3.154914806,3.113287715,2.924977311,3.269919591,3.083018132,3.046104824,3.124703623,3.115524356,3.074337709,3.166009543,3.321343794
"InChI=1S/C26H45NO7S/c1-16(4-7-23(30)27-12-13-34-35(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)",1.029459147,3.969166379,3.166191096,3.493198233,3.679647688,3.823577028,3.34472096,3.081069107,3.776114492,4.908159961,2.902247851,2.565647536,2.835035208,2.987351542,2.999379776,3.384192743,3.039194569,3.638325936,3.033870331,3.143462044,3.73295627,3.186967918,3.428671323,3.072825242,2.938122745,3.22771034,3.079778851,3.374271326,2.505965966,3.153833489,3.106971358,3.01964444,3.099307776,3.799054307,3.158348204,2.964474364,3.49192742,3.268553137,3.092098344,2.930794868,3.241393486,2.848318643,3.010861414,3.200764673,2.717705548,3.249886974,3.425853746,2.888072949,3.168442776,3.35221338
"InChI=1S/C22H18O10/c23-11-6-14(25)12-8-19(32-22(30)10-4-16(27)20(29)17(28)5-10)21(31-18(12)7-11)9-1-2-13(24)15(26)3-9/h1-7,19,21,23-29H,8H2",0.695261331,5.869807165,2.781821181,2.797758563,3.066634432,2.320485627,3.015178142,2.761497192,3.171483103,2.530496715,3.209420744,3.44806896,2.044620542,3.429390644,2.956004552,3.779536559,2.879363078,3.371300398,3.229721552,3.315101667,3.566736711,3.416786327,3.329130042,2.985460104,2.932808476,3.052945523,3.161346632,3.346936844,2.917135836,2.957727948,3.36127571,2.95115129,3.20203897,3.059120579,2.827345983,2.938939727,3.136728247,3.220166888,3.072632241,2.953850074,2.698960619,3.046075779,3.329363726,3.455603585,3.112552497,3.074141537,3.231760084,3.461294336,3.450364003,3.267201072
"InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2",0.488851845,4.775491659,3.073718594,2.902287623,3.049635588,2.279803138,2.745316119,2.843741934,3.10510811,2.80234145,3.066552204,3.303309664,2.185750808,3.344281608,2.996383933,3.610794024,2.999717442,3.26041098,3.280251583,3.274124421,3.110079332,3.245002072,3.070324587,2.866448943,3.080535191,3.230058546,2.978899632,3.158781048,3.122944099,3.024742638,3.214736996,3.017004327,2.973183032,3.163256418,2.717865242,3.470346041,3.057259954,3.240389189,2.998384197,3.104536551,2.711025231,3.572183211,3.194648969,3.143389727,2.891192521,3.080000029,3.169662105,3.012026449,3.140602648,3.215329342
"InChI=1S/C7H6O4/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3,8-9H,(H,10,11)",0.254326132,2.545563983,3.284794745,3.064023229,2.960161527,2.459870636,3.102461344,2.97805925,2.969229018,2.491117223,3.395068923,2.937113614,3.388201707,3.353418212,3.083447018,3.203485113,2.997447798,3.119487137,3.051403506,3.328157086,3.574056159,3.209601082,3.301771354,3.248308003,2.866618787,3.244682776,3.207689246,3.24679325,2.854247484,3.122128056,3.249453222,2.910268087,3.133495681,2.993614048,3.109892265,3.285517328,3.207983994,3.161821309,3.08161605,3.162487262,2.970025389,3.10592115,3.190620172,3.213327953,2.991295581,3.028819462,3.126775556,3.157288027,3.156950824,3.145249886
"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)",0.247163426,2.391131276,3.39523298,3.08530416,2.998102062,2.512062124,3.174596148,2.971907921,3.058538416,2.577546545,3.351974794,2.893866586,3.463507187,3.316181271,3.103119873,3.132555799,3.019226703,3.138741259,3.035267058,3.289582777,3.547086153,3.150422331,3.307262994,3.238265461,2.89207694,3.269147598,3.184799328,3.220597064,2.860501523,3.121515917,3.336554924,2.854484138,3.105827261,2.898720875,3.266298203,3.313040498,3.195777758,3.038935079,3.166542071,3.095929537,3.118254099,2.988588212,3.166065949,3.154297669,3.093931651,3.110470527,3.105504101,3.108131486,3.078355356,3.150489025
"InChI=1S/C20H22O9/c21-9-16-17(25)18(26)19(27)20(29-16)28-13-6-11(5-12(22)8-13)2-1-10-3-4-14(23)15(24)7-10/h1-8,16-27H,9H2",0.667634568,4.671787936,2.64358449,3.003080383,3.065168866,2.96968889,3.05348117,3.122610975,2.935281705,2.849366351,2.979489386,3.117550586,2.909224884,2.770594993,3.179845467,3.115688238,3.151443755,3.434500871,3.25862141,3.226140469,2.96645591,3.178477595,2.867270858,2.968535897,3.192358814,3.133443907,2.608290677,3.039116479,2.781758673,2.715736735,2.802580968,3.015399861,3.062637487,2.992973004,2.908593463,2.898335994,3.078996998,3.618382207,3.273249812,3.150545179,3.231926972,3.465114867,3.361886541,2.961160546,2.917870288,2.969584301,3.036874394,3.306659219,3.377592283,3.207256812
"InChI=1S/C24H20O9/c25-14-3-1-10(5-17(14)28)12-8-21(31)32-20-9-16(27)13-7-19(30)23(33-24(13)22(12)20)11-2-4-15(26)18(29)6-11/h1-6,9,12,19,23,25-30H,7-8H2",0.74944872,6.100493429,3.042138542,2.846616308,3.154276495,2.398271151,3.261565167,2.75690556,3.36353014,2.618167718,3.292924169,3.365165903,2.263474482,3.494674462,2.916638261,3.724375848,2.873307536,3.384379005,3.247205469,3.170792769,3.672206852,3.299634473,3.467816145,3.089310002,3.097240548,2.928018256,3.275588161,3.264323097,3.160113606,3.210319495,3.210205742,3.50349463,3.242487166,3.204683641,2.917907363,3.032052122,3.049015829,3.28792248,3.036314757,2.938383534,3.08955018,3.50283262,3.334697973,2.868176772,3.453919773,3.236748412,3.221816186,3.352194265,3.399497336,3.179422809
"InChI=1S/C13H12O9/c14-7-3-1-6(5-8(7)15)2-4-9(16)22-11(13(20)21)10(17)12(18)19/h1-5,10-11,14-15,17H,(H,18,19)(H,20,21)",0.580375802,3.025244541,2.68212435,3.066635175,2.918088502,2.896380961,3.152870861,3.135524285,3.029869572,2.800562646,3.176031325,3.035786581,3.1705099,2.840563767,3.20654795,3.113557688,3.062667006,3.393452118,3.009500052,3.185280256,3.232279812,3.223862255,3.048028687,3.339596805,3.591316748,2.897416278,2.742506345,2.919070551,3.018641976,2.828852201,2.856369487,2.982566456,3.352940196,2.958837243,2.814555751,3.488526654,2.923157758,3.035439325,2.742511016,3.343107686,3.122653107,3.44171993,3.105405284,3.206499956,3.146728329,3.23428307,3.107208541,3.248988414,2.939926904,3.452946187
"InChI=1S/C28H22O6/c29-20-7-2-16(3-8-20)1-4-18-11-24(33)15-25-26(18)27(19-12-22(31)14-23(32)13-19)28(34-25)17-5-9-21(30)10-6-17/h1-15,27-33H",0.736855729,5.486288764,3.567780863,2.84116063,3.155576473,2.492786527,3.495839544,2.455618241,3.630150545,2.809431116,3.18534591,3.338252846,2.194837721,3.439198256,2.917009137,3.713389053,2.86156777,3.541086075,3.060958706,3.099780585,3.791261442,3.148961028,3.610111434,3.109129835,3.057963354,3.094050867,3.02232327,3.105438299,3.116705455,3.076813693,3.374137864,3.42937661,3.199570491,3.060207378,2.954764177,3.086369006,3.119770565,3.562819081,3.146887055,3.02099492,3.30419161,3.385755571,3.484581201,2.790660874,3.479388014,3.314596183,3.002010014,3.272738766,3.221870878,3.381677463
"InChI=1S/C20H22O8/c21-10-16-17(24)18(25)19(26)20(28-16)27-15-8-12(7-14(23)9-15)2-1-11-3-5-13(22)6-4-11/h1-9,16-26H,10H2",0.559831567,4.425948973,2.891891782,3.009287319,3.074189074,2.799113905,3.008767152,3.132113357,2.922998589,2.878329307,3.107359701,3.037256903,3.051449042,2.735483036,3.136045996,3.058434643,3.247941454,3.442782045,3.275273131,3.172080239,2.761691702,3.087392742,2.782158527,3.016684293,3.37191872,3.253213928,2.605795695,2.899597975,3.019957191,2.794963998,2.900108026,2.977580745,2.983980401,2.942070931,3.0818717,3.312321782,3.162159946,3.461553594,3.254732275,3.381968046,3.006683523,3.412244676,3.390749433,2.945835026,2.985491929,3.160435174,2.953258055,3.060462756,3.036580501,3.361050899
"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H",0.34298644,2.992299528,3.588186262,3.001851878,3.019460397,2.514420955,3.094979138,2.789772248,3.136816921,2.77953798,3.026760449,2.921657404,2.914068564,2.92763667,3.123689752,3.130369765,3.099005027,3.297588197,3.12293117,3.218669871,3.149328142,2.952171072,3.02255187,3.16846054,3.150611347,3.39973734,2.725393606,2.871656703,3.259406945,3.015464998,3.463850837,3.444183337,3.130622603,3.341529664,2.936579093,2.92502226,3.033228282,3.43711195,3.142171411,3.328762585,3.080405469,3.122578819,3.239733436,3.052872975,3.088208265,3.036500491,3.015570201,3.223293811,3.168420744,3.265007097
"InChI=1S/C14H6O8/c15-5-1-3-7-8-4(14(20)22-11(7)9(5)17)2-6(16)10(18)12(8)21-13(3)19/h1-2,15-18H",0.521500003,5.519325551,3.007955716,2.913848941,3.131782047,2.181106664,2.846838422,2.88427689,3.158879693,2.706998287,3.308697537,3.293195529,2.202257095,3.457657217,2.934463423,3.716674684,2.893684969,3.21496754,3.363562303,3.365622756,3.305200247,3.461868577,3.094097503,3.112341508,3.094360356,3.040311247,3.427941887,3.303334489,3.284743311,3.223459116,3.253926865,3.039762215,3.182275312,2.996626183,3.349814565,3.453032854,3.229931184,2.714599745,3.070786836,3.190228255,2.575178764,2.982427803,3.230038967,3.385945512,3.427662703,3.404601545,3.340359909,3.228429036,3.263838761,3.318193339
"InChI=1S/C15H14O5/c16-9-3-1-8(2-4-9)15-13(19)7-11-12(18)5-10(17)6-14(11)20-15/h1-6,13,15-19H,7H2",0.381800284,4.323872325,3.408758459,2.943777599,3.066953275,2.197543649,2.776326884,2.832580877,3.139696718,2.865443347,3.176545019,3.148056052,2.601365563,3.425306375,2.981604376,3.441367165,3.071269189,3.155826488,3.231323997,3.22991327,2.929937208,3.131546363,3.112813131,2.939509704,3.027802351,3.43290643,3.117917043,3.07834247,3.414642113,3.15293142,3.612061644,2.842776729,2.895368038,3.496687133,2.974839039,3.253394228,3.117527527,3.213133637,3.128884638,2.926423362,3.115900457,3.2186683,3.203358644,3.03729834,2.983468116,3.142506444,3.148696484,3.071617142,3.131775497,3.250226054
"InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H",0.245024477,3.358154652,3.410052018,3.067275632,3.037517014,2.327841739,2.725223892,2.980471517,3.052148725,2.977193384,3.212681633,2.994509469,3.203349478,3.542149923,3.0956455,3.222571684,3.075391291,2.827527346,3.091942229,3.293583245,2.950814294,2.994116152,3.097420998,3.119333243,2.783692673,3.668442974,3.189197683,3.256611592,2.898352013,3.331675574,3.056449064,3.609340607,3.13871072,3.34828091,2.975459484,3.050835075,2.927974936,2.892162918,3.118509077,3.142019896,3.090173495,3.32861934,3.138372776,3.13439683,3.267171282,3.337156501,3.283782204,3.075552824,3.198060008,3.112295109
"InChI=1S/C14H14O9/c1-22-9-6-7(2-4-8(9)15)3-5-10(16)23-12(14(20)21)11(17)13(18)19/h2-6,11-12,15,17H,1H3,(H,18,19)(H,20,21)",0.563968081,3.111417514,2.626526781,3.049451798,2.944072515,2.924741531,3.160517746,3.158173421,2.989488186,2.763103916,3.207045874,3.075918635,3.096615572,2.805178876,3.239917961,3.096474152,3.11718528,3.284753954,3.057008242,3.220240974,3.184233633,3.20909089,2.988175228,3.496496619,3.627480073,2.969156983,2.845682017,2.891218697,3.095013154,2.927214993,2.633401208,3.062370593,3.398528887,2.945692496,2.902644262,3.515554995,3.061649435,3.027686872,2.743725644,3.314732382,3.212339235,3.315376797,3.047366213,3.239787113,3.098931637,3.207486133,3.101920015,3.25771457,2.933755919,3.450003614
"InChI=1S/C16H18O10/c1-23-7-4-6-2-3-9(18)25-14(6)15(11(7)20)26-16-13(22)12(21)10(19)8(5-17)24-16/h2-4,8,10,12-13,16-17,19-22H,5H2,1H3",0.497383335,5.177981704,2.484957742,3.014890854,3.124246427,2.709952987,2.644442484,3.360575644,2.757552096,3.038674517,3.213095658,3.223995739,2.964965409,3.077381909,3.165428957,3.156414595,3.337707565,2.975606213,3.354509125,3.241719027,2.500289436,3.133188806,2.668645823,3.113086813,3.453012756,3.366087765,3.013031798,3.027333544,3.176095869,3.118387142,2.471850916,3.180266851,3.031888064,3.233689262,3.028947115,3.458609544,3.023691641,2.962094892,3.119726718,3.181892492,3.070363145,3.383609257,3.166129487,3.091382193,3.06688309,3.261275015,3.220235951,2.936672295,3.120307144,3.166005156
"InChI=1S/C16H14O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-6,14,17-19H,7H2,1H3",0.468925744,4.69881676,3.14125995,2.909702159,3.093574504,2.35549644,2.786108651,2.833941909,3.120784257,2.862002886,3.067588814,3.315383081,2.100663282,3.320074359,3.077734276,3.54406361,3.055761282,3.143974337,3.346060276,3.323552141,3.023575249,3.2325644,2.939676842,3.03368392,3.078378211,3.262877088,3.181810488,3.153281273,3.220769066,3.184998237,3.056958852,3.047272983,2.998781032,3.102732977,2.981349896,3.512072181,3.163374489,2.967007585,3.073145191,3.043435379,2.888007421,3.389217058,3.076073806,3.086876493,2.966798546,3.067129218,3.164591266,3.074391602,3.07573385,3.103811206
"InChI=1S/C8H8O5/c1-13-8(12)4-2-5(9)7(11)6(10)3-4/h2-3,9-11H,1H3",0.262342716,2.762493502,3.150525492,3.02271195,2.975496344,2.44229178,3.10051274,3.02778753,2.902445909,2.371983492,3.450095406,2.991882959,3.309193924,3.322453047,3.10633789,3.202640233,3.043450947,3.057087156,3.091941725,3.356172556,3.577800579,3.165307204,3.291590455,3.355707457,2.888319488,3.344162732,3.269035646,3.215815121,2.882171831,3.173167484,3.120082006,2.947052089,3.160578501,2.976574501,3.097382093,3.27975153,3.263924004,3.182015502,3.063330509,3.213215093,2.907428417,3.104665654,3.119222773,3.31562182,2.922533403,2.937257275,3.167240977,3.237044633,3.261094358,3.076925734
"InChI=1S/C28H32O16/c1-9-18(32)21(35)23(37)27(41-9)40-8-16-19(33)22(36)24(38)28(43-16)44-26-20(34)17-13(31)6-11(29)7-15(17)42-25(26)10-3-4-12(30)14(5-10)39-2/h3-7,9,16,18-19,21-24,27-33,35-38H,8H2,1-2H3",1.027777994,7.313402679,1.574249519,2.928885338,3.12331032,3.272989835,3.131786568,3.485760437,2.664783503,2.514336277,3.264892449,3.368907543,3.658393845,3.260718984,3.219901815,2.974635148,3.170141902,2.898326466,3.179887157,3.103410869,3.091779752,3.139823724,3.265861762,3.105830896,3.164892736,2.943202929,3.157647119,3.18366012,3.07639808,3.152631423,3.107662685,3.199997355,3.184941395,3.323950643,3.160615433,3.003968263,3.05296898,3.117229518,3.147981365,3.318886899,3.23967235,3.099441095,3.066684568,3.18359442,3.038514376,3.063610892,3.207644691,2.968863059,2.907282889,2.959014971
"InChI=1S/C21H24O9/c1-28-16-8-11(4-5-15(16)24)2-3-12-6-13(23)9-14(7-12)29-21-20(27)19(26)18(25)17(10-22)30-21/h2-9,17-27H,10H2,1H3",0.651226848,4.757960909,2.58798692,2.985897006,3.091152879,2.99804946,3.061128055,3.145260111,2.89490032,2.811907621,3.010503935,3.15768264,2.835330556,2.735210101,3.213215478,3.098604702,3.205962029,3.325802707,3.306129599,3.261101187,2.918409731,3.16370623,2.807417399,3.12543571,3.228522139,3.205184612,2.711466349,3.011264625,2.858129851,2.814099527,2.579612689,3.095203999,3.108226178,2.979828256,2.996681975,2.925364335,3.217488676,3.610629754,3.27446444,3.122169875,3.321613099,3.338771734,3.303847469,2.994447703,2.870073596,2.942787365,3.031585868,3.315385375,3.371421298,3.20431424
"InChI=1S/C21H20O11/c22-7-16-18(27)19(28)20(29)21(32-16)30-9-4-12(25)17-13(26)6-14(31-15(17)5-9)8-1-2-10(23)11(24)3-8/h1-6,16,18-25,27-29H,7H2",0.692611715,5.95218736,2.462154579,2.93681202,3.122032718,2.701186236,2.885897238,3.129916889,2.932934496,2.865095694,3.229737728,3.304640375,2.769181513,3.330724034,3.080406577,3.456021073,3.118084422,3.329180439,3.2866387,3.247041894,3.1068916,3.353178655,3.072710129,2.885878485,3.181292367,2.981924096,3.120737486,3.29290879,2.835825856,2.931098259,3.034522757,2.973328813,3.131418124,3.227995774,2.970865033,2.812457928,2.872157114,2.900816893,3.144795672,3.033346283,2.923695494,3.016046204,3.197231461,3.29724606,3.229982842,3.107823482,3.13724781,3.348408274,3.20543677,3.160722694
"InChI=1S/C15H10O8/c16-6-3-7(17)11-10(4-6)23-15(14(22)13(11)21)5-1-8(18)12(20)9(19)2-5/h1-4,16-20,22H",0.503055125,4.882190582,3.024496482,2.885512602,3.036218189,2.238788651,2.712485346,2.867430446,3.069258269,2.746575065,3.09008549,3.325084457,2.149311748,3.358848704,3.013451656,3.620028438,2.977796659,3.267070102,3.307173457,3.303687259,3.115554354,3.230314765,3.053636193,2.844145765,3.045803785,3.235123815,3.024624069,3.167451958,3.088924135,3.03489964,3.235179766,2.978304789,2.94626396,3.194383816,2.756120504,3.430252452,2.927634166,2.990337437,3.032422595,3.340128352,2.681382291,3.624163713,3.001571277,3.185480361,2.869947839,2.931417559,3.105863161,3.119745405,3.125317342,2.985099358
"InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2",0.399751871,4.341661635,3.429505621,2.931696179,3.059422835,2.166844367,2.773497536,2.810394275,3.140648932,2.835808379,3.181394738,3.161024157,2.524810098,3.463975104,3.00681274,3.455325126,3.052404896,3.176393995,3.257861366,3.25980686,2.936662332,3.125785332,3.079417554,2.926089955,2.983666805,3.426796046,3.202701663,3.092080971,3.425569101,3.196559674,3.647654891,2.826756055,2.876922742,3.510975243,3.035238397,3.244048324,3.067454373,3.007911292,3.15780227,2.945890595,3.092483979,3.245057525,3.120396585,3.004278735,3.027365109,3.072382748,3.166759759,3.168356956,3.125989381,3.109633567
"InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2",0.706937195,5.872678404,2.5464344,2.934472738,3.12846878,2.735228192,2.953110231,3.089578407,2.979912977,2.905464131,3.214527511,3.280876162,2.815038394,3.30604536,3.075507191,3.425846601,3.129682409,3.368572463,3.258598733,3.211121383,3.089131234,3.304610987,3.100581366,2.87516215,3.202333329,3.004396492,3.092347885,3.260625279,2.881815273,2.939436972,3.126474498,2.959758244,3.116437306,3.153352753,3.072430666,2.85764835,2.932596313,2.897056871,3.185856525,2.807773124,2.996543085,2.946207226,3.272769482,3.208255943,3.35011699,3.217491597,3.21756572,3.306296787,3.186079919,3.22434628
"InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)",0.250916614,2.302378763,3.403541546,3.12440362,3.005123859,2.602427405,3.168812948,3.004742131,3.074675043,2.736804542,3.341520105,2.856623534,3.541502764,3.283598771,3.137853313,3.05313232,3.063383283,3.106148179,3.047217049,3.260283422,3.421271145,3.145105563,3.20284966,3.268732458,2.9372686,3.280670869,3.171671564,3.194176241,2.869375578,3.116804755,2.972429459,3.001320226,3.133441691,3.133215566,3.072841058,3.138280634,3.03232112,3.174356299,3.149168903,3.32441674,3.158723844,3.272877222,3.195892844,3.093284987,3.177121771,3.144904347,3.033135199,3.161725701,3.144511473,3.12307476
"InChI=1S/C25H24O13/c1-33-14-3-9(4-15(34-2)19(14)29)23-24(38-25-22(32)21(31)20(30)16(8-26)37-25)11-7-17(28)35-12-5-10(27)6-13(36-23)18(11)12/h3-7,16,20-22,25-27,29-32H,8H2,1-2H3",0.83046125,6.997665438,1.964427849,2.902744848,3.19677956,2.945747496,3.120394272,3.326554728,2.809485083,2.504039721,3.37697421,3.499909298,2.932906047,3.344925178,3.13901581,3.341010056,3.155939957,2.89920697,3.321908117,3.26622172,3.22945745,3.271443778,3.162642588,3.367794274,3.237514175,3.022686529,3.464921451,3.241079398,3.172796901,3.34734469,2.687998597,3.522092772,3.291099804,3.35878444,3.184466245,2.966833886,3.178188833,2.924994634,3.176279109,3.122940592,3.641466988,2.996013717,3.029848167,2.969200407,3.137616264,3.204967962,3.007026505,3.072883762,3.129763089,3.222081139
